source,lien,sujet,prédicat,objet,Complément,De (date),À (date),Column,Column2,Column3,Column4,Co-auteur(s),Compléments,Remarques
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,a étudié,droit,,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,a étudié à,Collège Saint-Michel (actuel Collège Saint-Jean-Berchmans (Bruxelles)),secondaires,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,a étudié à,Université libre de bruxelles,droit,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,beau-père de,Albert Houtart,"""article connexe"" ",,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,co-fondateur,revue artistique et littéraire Durendal,,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,co-fondateur,Société d'Art à l'école et au foyer,avec le chanoine Bondroit et Mallinger,Devenue ASBL Juliette et Henry Carton de Wiart,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,créateur,"Contes hétéroclites, [(Gand)], Siffer, 1892.",,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,créateur,"Nouveaux Contes Hétéroclites, [(Bruxelles)] : [(Durandal)], Paris : Lethielleux, 1947",,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,créateur,"La Cité ardente, Paris : Perrin, 1905.","roman de chelvalerie, a donné à Liège un nouveau surnom",,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,créateur,"Manuel d'études sociales et politiques, 1906",,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,créateur,"Les Vertus bourgeoises, 1910,",,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,créateur,"Le Bon combat, 1913,",,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,créateur,Le roi Albert chef d'État,,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,créateur,La Belgique en Terre d'asile,,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,créateur,"La Belgique, boulevard du droit",,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,créateur,"La Politique de l'honneur, 1917,",,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,créateur,"Le Droit à la joie, 1922, Parmi les idées et les lettres. Parmi les paysages",,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,créateur,"La Candidature de Philippe d'Orléans à la souveraineté des Provinces Belgiques en 1789 et 1790, d'après des documents inédits,",,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,créateur,Beernaert et son temps,,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,créateur,Les Cariatides,,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,créateur,Léopold II : souvenirs des dernières années,,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,créateur,Terres de débat,,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,créateur,Souvenirs politiques,,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,créateur,"Mes vacances au Congo, 1927,",,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,créateur,"Mes vacances au Brésil, 1929",,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,créateur,loi sur la protection de l'enfance 1912,"loi qui crée les tribunaux pour enfants, prévoit des mesures pour les mineurs délinquants et institue la déchéance paternelle",,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,mort le,1951-05-05T00:00:00Z,,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,né le,31 January 1869,,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,époux de,Juliette Verhaegen,femme de lettre,1872,1955,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,est,belge,,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,est,comte,titre remis par le Roi Albert,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,est,noble ,anoblit par le Roi Albert,1922,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,fonction politique,député bruxellois,,1896,1951,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,fonction politique,ministre de la Justice,,1911-06-17T00:00:00Z,1918-05-31T00:00:00Z,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,fonction politique,premier ministre,,1920-11-20T00:00:00Z,1921-05-06T00:00:00Z,successeur de,Léon Delacroix,prédécesseur de,Georges Theunis,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,fonction politique,2e Premier ministre belge,,,,,,,,,,!
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,fonction politique,30e chef du gouvernement,,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,fonction politique,ministre de l'intérieur,,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,fonction politique,"ministre du travail, des affaires sociales et de l'hygiène",,1932,1934,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,fonction politique,président de l'Union parlementaire,,1934,1947,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,fonction politique,ministre sans portefeuille,(coord. économique+reconstruction),1949-08-11T00:00:00Z,1950-06-08T00:00:00Z,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,fonction politique,ministre de la justice,gouvernement de transition,1950-06-08T00:00:00Z,1950-08-15T00:00:00Z,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,grand-père de,Paul-Henry Gendebien,,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,incarcéré,Prison de Louvain,par l'Occupant,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,lié à,Marcel Thiry,"cf. 'La Wallonie, le Pays et les Hommes', Tome II, Arts et Lettres, La Renaissance du livre, Bruxelles, 1978, p. 422-423
",,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,lié à,Mallinger,Société d'Art à l'école et au foyer,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,mort à,Uccle,,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,né à,Bruxelles,,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,membre,Parti catholique,,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,membre,gouvernement de Charles de Broqueville,,1911-06-17T00:00:00Z,1918-05-31T00:00:00Z,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,membre,gouvernement de Charles de Broqueville,,1932,1934,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,membre,délégation belge auprès de la société des nations,,1928,1935,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,membre,Gouvernement de Gaston Eyskens,,1949-08-11T00:00:00Z,1950-06-08T00:00:00Z,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,membre,Gouvernement (de transition) de Jean Duvieusart,,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,membre,Académie royale de langue et de littérature française de Belgique,,1920,1951-05-06T00:00:00Z,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,père de,"Ghislaine, François-Xavier, Georgette, Hubert, Gudule, Geneviève",,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,profession,écrivain,"romans historiques, ouvrages autobiographique",,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,profession,politicien,,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,grand-père de,chanoine François Houtard,fils de Gudule et du baron Paul Houtart,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,titre honirifique,Grand cordon de l'ordre de Léopold,,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,titre honirifique,Grand-croix de l'ordre de la Couronne,,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,titre honirifique,Chevalier grand-croix de l'ordre de Saint-Michel et Saint-Georges,,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,titre honirifique,Grand-croix de l'ordre des Saints-Maurice-et-Lazare,,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,titre honirifique,Grand officier de l'ordre de Saint-Charles,,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,fonction politique,Président du Conseil interparlementaire,,,,,,,,,,
Wikipedia FR,https://fr.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,appartient aux catégories Wikipedia,Ministre belgeMinistre d'État (Belgique)Ministre belge de la JusticeMinistre belge de l'IntérieurPremier ministre de BelgiqueDéputé belgeParti catholiqueÉcrivain belge du XIXe siècleÉcrivain belge du XXe siècleÉcrivain belge francophoneÉcrivain wallonÉcrivain catholique belgePersonnalité wallonnePersonnalité bruxelloiseÉtudiant de l'université libre de BruxellesMembre de l'Académie royale de langue et de littérature françaises de BelgiqueGrand cordon de l'ordre de LéopoldGrand-croix de l'ordre de la CouronneChevalier grand-croix de l'ordre de Saint-Michel et Saint-GeorgesGrand-croix de l'ordre des Saints-Maurice-et-LazareGrand officier de l'ordre de Saint-CharlesComte (Belgique)Naissance en janvier 1869Naissance à BruxellesDécès en mai 1951Décès à UccleDécès à 82 ansPrésident du Conseil interparlementaire,,,,,,,,,,
Wikipedia EN,https://en.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,fonction politique,premier ministre,"government of national union (Christian-democrats, liberals and socials)",1920-11-20T00:00:00Z,1921-05-06T00:00:00Z,successeur de,Léon Delacroix,prédécesseur de,Georges Theunis,,,
Wikipedia EN,https://en.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,nom complet,"Henry Victor Marie Ghislain, Count Carton de Wiart",,,,,,,,,,
Wikipedia EN,https://en.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,mort à,Uccle,,,,,,,,,,
Wikipedia EN,https://en.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,né à,Bruxelles,,,,,,,,,,
Wikipedia EN,https://en.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,fonction politique,23e premier ministre,,,,,,,,,,!
Wikipedia EN,https://en.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,fonction politique,député bruxellois,,,,,,,,,,
Wikipedia EN,https://en.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,est,comte,,,,,,,,,,
Wikipedia EN,https://en.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,est,noble,member of the artistocratic house of Carton de Wiart',,,,,,,,,
Wikipedia EN,https://en.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,frère,Edmond Carton de Wiart,grand Maréchal sous le règne du roi Baudouin,,,,,,,,,
Wikipedia EN,https://en.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,a étudié,droit,,,,,,,,,,
Wikipedia EN,https://en.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,profession,avocat,,,,,,,,,,
Wikipedia EN,https://en.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,membre,left wing Catholic Party,,,,,,,,,,
Wikipedia EN,https://en.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,membre,Chambre des Représentants,,,,,,,,,,
Wikipedia EN,https://en.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,fonction politique,ministre de la justice,,1911-06-17T00:00:00Z,,,,,,,,
Wikipedia EN,https://en.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,membre,délégation belge auprès de la société des nations,,1928,1935,,,,,,,
Wikipedia EN,https://en.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,fonction politique,"ministre du travail, des affaires sociales et de l'hygiène","""social welfare""",1932,1934,,,,,,,
Wikipedia EN,https://en.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,membre,gouvernment exilé à Londre,,1940-05-01T00:00:00Z,,,,,,,,
Wikipedia EN,https://en.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,fonction politique,ministre de la justice,,1950,,,,,,,,
Wikipedia EN,https://en.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,cousin,Sir Adrian Carton de Wiart,British general,,,,,,,,,
Wikipedia EN,https://en.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,sujet,nom de rue,"Avenue Carton de Wiart, Jette",,,,,,,,,
Wikipedia EN,https://en.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,titre honorifique,Croix Civique,First Class,,,,,,,,,
Wikipedia EN,https://en.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,titre honorifique,Minister of State ,by royal decree,,,,,,,,,
Wikipedia EN,https://en.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,titre honorifique,Grand officier in the Order of Leopold,by royal decree,1919-11-13T00:00:00Z,,,,,,,,
Wikipedia EN,https://en.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,titre honorifique,Grand cordon in the Order of Leopold,,,,,,,,,,
Wikipedia EN,https://en.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,titre honorifique,Knight Grand Cross in the Order of the Crown,,,,,,,,,,
Wikipedia EN,https://en.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,titre honorifique,Knight Grand Cross in the Order of Saints Michael and George,,,,,,,,,,
Wikipedia EN,https://en.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,titre honorifique,Knight Grand Cross in the Order of Saints Maurice and Lazarus,,,,,,,,,,
Wikipedia EN,https://en.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,titre honorifique,Grand Officer of the Order of Saint-Charles,,,,,,,,,,
Wikipedia EN,https://en.wikipedia.org/wiki/Henry_Carton_de_Wiart,Henry Carton de Wiart,titre honorifique,Pro Ecclesia et Pontifice,,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,est,genre masculin,,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,est,belge,,,,,,,,,,!
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,est,français,,,,,,,,,,!
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,parle,français,,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,lié à,"Breton, Willy‏ ",,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,lié à,"Buissonville, Victor‏",,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,lié à,Carton de Wiart (famille),,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,lié à,Durendal‏ ‎‡n périodique‏,,,,,,,,,,! pas une personne
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,lié à,"Laveille, Auguste‏ ‎‡d 1856-1928‏",,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,lié à,"Nothomb, Pierre‏ ‎‡d 1887-1966‏",,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,lié à,"Rabinowicz, Léon‏",,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,lié à,"Roux, Jean André‏ ‎‡d n. 1866",,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,co-auteur,"Nothomb, Pierre 1887-1966 ‎(19)",,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,co-auteur,"Roux, Jean André, n. 1866 ‎(12)",,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,co-auteur,"Laveille, Auguste 1856-1928 ‎(7)",,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,co-auteur,"Breton, Willy ‎(5)",,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,co-auteur,"Whitlock, Brand ‎(4)",,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,co-auteur,"Serrano y Albillo, Marcelino ‎(4)",,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,co-auteur,"Bivort de La Saudée, Jacques de, n. 1900 ‎(4)",,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,co-auteur,"Rouzet, Georges ‎(3)",,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,co-auteur,"Rabinowicz, Léon ‎(3)",,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,co-auteur,"Calmes, Albert 1881-1967)",,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,<Un >américain d'aujourd'hui,,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,Ce que les Belges de la Belgique envahie pensent de la séparation administrative,,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,Belgique en terre d'asile,,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,"Administrative separation, what Belgians in invaded Belgium think of it. -",,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,"Albert 1., le roi chevalier / comte Carton de Wiart",,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,baron Beyens,,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,Beernaert et son temps,,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,"Belgique violée, éphémérides de l'invasion. [Préface intitulée : ""Sans nom"", par Amado Nervo.] Traduit de l'espagnol par J.-N. Champeaux. Préface de H. Carton de Wiart",,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,Bon combat...,,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,Cardinal Mercier archevêque de Malines 1851-1926,,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,cariatides roman historique,,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,Cérémonie organisée en l'honneur de MM. Gaston Doumergue et Henri Carton de Wiart,,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,Chronique de la guerre froide : 1947-1949 / Cte Carton de Wiart,,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,Cité ardente,,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,Communisten bestrijden den Godsdienst 1917-1937,,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,"Comunismo, mística inhumana",,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,Contes hétéroclites. Frontispice par Georges Lemmen,,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,"De politiek van de eer : de aanval, het leger, de bevolking, de diepere gronden van den tegenstand, voorvallen en lessen uit den oorlog",,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,Deplagaan der Yaar...,,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,"Dessin occasionnel, étude par Mlle A. Van den Driessche,... Préface de M. H. Carton de Wiart,...",,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,droit à la joie. Parmi les idées et les lettres. Parmi les paysages,,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,droit des nationalités,,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,fronde de David,,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,"Inédits de Léon Bloy. Introduction de René Martineau. Présentation de Joseph Bollery, Comte Carton de Wiart, Georges Rouzet... 3 hors-texte et un dessin inédit de Bloy",,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,Jules Le Jeune.,,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,L'antireligion communiste (1917-1937),,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,La Belgique boulevard du droit,,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,"La Belgique loyale, héroïque et malheureuse",,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,La candidature de Philippe d'Orléans à la souveraineté des provinces belgiques en 1789 et 1790 d'après des documents inédits,,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,La Place de la guerre actuelle dans notre histoire nationale,,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,La politique de l'honneur,,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,La Société Chrétienne des Nations 11 mars 1919,,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,La traite des blancs instaurée par les Allemands dans la Belgique occupée : interview du ministre de la justice de Belgique [H. Carton de Wiart],,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,"La vie et les voyages d'un ouvrier foulon du Pays de Verviers au XVIIIe siècle, d'après un manuscrit inédit",,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,Le miracle du Canada français,,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,Le nouveau dict. des Belges,,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,Les barbares en Belgique,,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,Les leçons morales de la guerre.,,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,"Léopold II souvenirs des dernières années, 1901-1909",,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,"Luc Hommel... Une Expérience d'union économique, bilan de dix années d'union économique belgo-luxembourgeoise",,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,lutte moderne contre le crime,,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,Marguerite d'Autriche : une princesse belge de la Renaissance / Carton de Wiart,,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,Mes vacances au Brésil,,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,Miroir de la Belgique,,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,Notice sur la vie et les travaux du roi Albert lue dans la séance publique annuelle du 18 décembre 1937,,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,"Poètes-soldats, recueil de poèmes du front belge. Préface de M. H. Carton de Wiart,...",,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,"Pour notre marine et pour nos marins, par Ch. Hervy-Cousin,... Préface de M. H. Carton de Wiart,...",,,,,,,,,,
VIAF,https://viaf.org/viaf/24623115/,Henry Carton de Wiart,créateur,Pourquoi et comment défendre nos paysages,,,,,,,,,,
