"s","p","o"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/opvolger","http://nl.dbpedia.org/resource/Emile_Vandervelde"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/opvolger","http://nl.dbpedia.org/resource/André_Dequae"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/opvolger","http://nl.dbpedia.org/resource/Edmond_Rubbens"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/opvolger","http://nl.dbpedia.org/resource/Ludovic_Moyersoen"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/opvolger","http://nl.dbpedia.org/resource/Georges_Theunis"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/opvolger","http://nl.dbpedia.org/resource/Paul_Berryer"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/overleden","--05-06"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/partij","http://nl.dbpedia.org/resource/Centre_démocrate_humaniste"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/regering","http://nl.dbpedia.org/resource/Regering-de_Broqueville_I"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/regering","http://nl.dbpedia.org/resource/Regering-Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/regering","http://nl.dbpedia.org/resource/Regering-Cooreman"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/regering","http://nl.dbpedia.org/resource/Regering-G._Eyskens_I"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/regering","http://nl.dbpedia.org/resource/Regering-Duvieusart_I"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/regering","http://nl.dbpedia.org/resource/Regering-de_Broqueville_II"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/startPeriode",1911-06-18
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/startPeriode",1920-11-20
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/startPeriode",1932-12-17
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/startPeriode",1949-08-11
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/startPeriode",1950-06-08
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/titel",20
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/titel","http://nl.dbpedia.org/resource/Lijst_van_Belgische_ministers_van_Arbeid_en_Sociale_Voorzorg"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/titel","http://nl.dbpedia.org/resource/Lijst_van_Belgische_ministers_van_Binnenlandse_Zaken"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/titel","http://nl.dbpedia.org/resource/Lijst_van_Belgische_ministers_van_Justitie"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/titel","http://nl.dbpedia.org/resource/Lijst_van_Belgische_ministers_van_Ravitaillering_en_Wederopbouw"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/volgende","http://nl.dbpedia.org/resource/Emile_Vandervelde"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/volgende","http://nl.dbpedia.org/resource/André_Dequae"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/volgende","http://nl.dbpedia.org/resource/Edmond_Rubbens"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/volgende","http://nl.dbpedia.org/resource/Ludovic_Moyersoen"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/volgende","http://nl.dbpedia.org/resource/Georges_Theunis"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/volgende","http://nl.dbpedia.org/resource/Paul_Berryer"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/voorganger","http://nl.dbpedia.org/resource/Hendrik_Heyman"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/voorganger","http://nl.dbpedia.org/resource/Henri_Jaspar"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/voorganger","http://nl.dbpedia.org/resource/Léon_Delacroix"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/voorganger","http://nl.dbpedia.org/resource/Léon_de_Lantsheere"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/voorganger","http://nl.dbpedia.org/resource/Albert_Lilar"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/voorganger","http://nl.dbpedia.org/resource/Paul_De_Groote"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/vorige","http://nl.dbpedia.org/resource/Hendrik_Heyman"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/vorige","http://nl.dbpedia.org/resource/Henri_Jaspar"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/vorige","http://nl.dbpedia.org/resource/Léon_Delacroix"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/vorige","http://nl.dbpedia.org/resource/Léon_de_Lantsheere"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/vorige","http://nl.dbpedia.org/resource/Albert_Lilar"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://nl.dbpedia.org/property/vorige","http://nl.dbpedia.org/resource/Paul_De_Groote"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://dbpedia.org/ontology/wikiPageLength",8845
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://dbpedia.org/ontology/wikiPageOutDegree",117
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://xmlns.com/foaf/0.1/gender","mannelijk"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://xmlns.com/foaf/0.1/surname","Carton"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://dbpedia.org/ontology/party","http://nl.dbpedia.org/resource/Centre_démocrate_humaniste"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://dbpedia.org/ontology/predecessor","http://nl.dbpedia.org/resource/Hendrik_Heyman"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://dbpedia.org/ontology/predecessor","http://nl.dbpedia.org/resource/Henri_Jaspar"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://dbpedia.org/ontology/predecessor","http://nl.dbpedia.org/resource/Léon_Delacroix"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://dbpedia.org/ontology/predecessor","http://nl.dbpedia.org/resource/Léon_de_Lantsheere"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://dbpedia.org/ontology/predecessor","http://nl.dbpedia.org/resource/Albert_Lilar"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://dbpedia.org/ontology/predecessor","http://nl.dbpedia.org/resource/Paul_De_Groote"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://dbpedia.org/ontology/relatedFunctions","http://nl.dbpedia.org/resource/1950"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://dbpedia.org/ontology/relatedFunctions","http://nl.dbpedia.org/resource/Lijst_van_premiers_van_België"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://dbpedia.org/ontology/relatedFunctions","http://nl.dbpedia.org/resource/Lijst_van_Belgische_ministers_van_Arbeid_en_Sociale_Voorzorg"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://dbpedia.org/ontology/relatedFunctions","http://nl.dbpedia.org/resource/Lijst_van_Belgische_ministers_van_Binnenlandse_Zaken"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://dbpedia.org/ontology/relatedFunctions","http://nl.dbpedia.org/resource/Lijst_van_Belgische_ministers_van_Justitie"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://dbpedia.org/ontology/relatedFunctions","http://nl.dbpedia.org/resource/Lijst_van_Belgische_ministers_van_Ravitaillering_en_Wederopbouw"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://dbpedia.org/ontology/successor","http://nl.dbpedia.org/resource/Emile_Vandervelde"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://dbpedia.org/ontology/successor","http://nl.dbpedia.org/resource/André_Dequae"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://dbpedia.org/ontology/successor","http://nl.dbpedia.org/resource/Edmond_Rubbens"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://dbpedia.org/ontology/successor","http://nl.dbpedia.org/resource/Ludovic_Moyersoen"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://dbpedia.org/ontology/successor","http://nl.dbpedia.org/resource/Georges_Theunis"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://dbpedia.org/ontology/successor","http://nl.dbpedia.org/resource/Paul_Berryer"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://purl.org/dc/terms/description","Belgisch politicus"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://www.w3.org/ns/prov#wasDerivedFrom","http://nl.wikipedia.org/wiki/Henri_Carton_de_Wiart?oldid=47036557"
"http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart","http://www.w3.org/2002/07/owl#sameAs","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Adrian_Carton_de_Wiart","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Lijst_van_Belgische_volksvertegenwoordigers_1831-2002","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Katholiek_Verbond_van_België","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Sint-Jozefscollege_(Aalst)","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Henry_Carton_de_Wiart","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Jane_Brigode","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Paul-Henry_Gendebien","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Sint-Jan_Berchmanscollege_(Brussel)","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/1869","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/1951","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/31_januari","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/6_mei","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Adolf_Daens","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Belgische_Werkliedenpartij","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Christen-Democratisch_en_Vlaams","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Emile_Vandervelde","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Lijst_van_Belgische_nationale_regeringen","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Lijst_van_premiers_van_België","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Luik_(stad)","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Pieter_Daens","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Staf_de_Clercq","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Edmond_Picard","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Edmond_Rubbens","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/François_Houtart","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Hendrik_Heyman","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Henri_Jaspar","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Lijst_van_Belgische_ministers_van_Arbeid_en_Sociale_Voorzorg","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Lijst_van_Belgische_ministers_van_Binnenlandse_Zaken","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Lijst_van_Belgische_ministers_van_Justitie","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Lijst_van_Belgische_ministers_van_Onderwijs","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Lijst_van_Belgische_ministers_van_Ravitaillering_en_Wederopbouw","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Ludovic_Moyersoen","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Léon_Delacroix","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Léon_de_Lantsheere","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Michel_Levie","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Orde_van_Sint-Michaël_en_Sint-George","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Regering-Carton_de_Wiart","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Regering-Cooreman","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Regering-De_Broqueville_I","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Regering-De_Broqueville_II","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Regering-Duvieusart","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Regering-G._Eyskens_I","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Xavier_Neujean_(1865-1940)","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Académie_royale_de_langue_et_de_littérature_françaises_de_Belgique","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/De_Juwelen_van_Gaga-Pan","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Albert_Lilar","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Fédération_des_Cercles_catholiques_et_des_Associations_conservatrices","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Georges_Theunis","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Paul_Berryer","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Paul_De_Groote","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Léonie_Keingiaert_de_Gheluvelt","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Albert_Houtart","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Biografielijst_Ca","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Biografielijst_De","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Biografielijst_Wi","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/René_Stevens","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Kamer_van_Volksvertegenwoordigers_(samenstelling_1950-1954)","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Amédée_Lynen","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Belgische_verkiezingen_1896","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Lijst_van_Belgische_ministers_van_staat","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Lijst_van_Belgische_adelsverheffingen_1922","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Lijst_van_Belgische_adelsverheffingen_en_-erkenningen_1808-1909","http://dbpedia.org/ontology/wikiPageWikiLink","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Henry_Carton_de_Wiart","http://dbpedia.org/ontology/wikiPageRedirects","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.wikipedia.org/wiki/Henri_Carton_de_Wiart","http://xmlns.com/foaf/0.1/primaryTopic","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Léon_Delacroix","http://nl.dbpedia.org/property/opvolger","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Hendrik_Heyman","http://nl.dbpedia.org/property/volgende","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Henri_Jaspar","http://nl.dbpedia.org/property/volgende","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Léon_Delacroix","http://nl.dbpedia.org/property/volgende","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Emile_Vandervelde","http://nl.dbpedia.org/property/voorganger","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Georges_Theunis","http://nl.dbpedia.org/property/voorganger","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Paul_Berryer","http://nl.dbpedia.org/property/voorganger","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Emile_Vandervelde","http://nl.dbpedia.org/property/vorige","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Edmond_Rubbens","http://nl.dbpedia.org/property/vorige","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Georges_Theunis","http://nl.dbpedia.org/property/vorige","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Emile_Vandervelde","http://dbpedia.org/ontology/predecessor","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Edmond_Rubbens","http://dbpedia.org/ontology/predecessor","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Ludovic_Moyersoen","http://dbpedia.org/ontology/predecessor","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Georges_Theunis","http://dbpedia.org/ontology/predecessor","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Paul_Berryer","http://dbpedia.org/ontology/predecessor","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Hendrik_Heyman","http://dbpedia.org/ontology/successor","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Henri_Jaspar","http://dbpedia.org/ontology/successor","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Léon_Delacroix","http://dbpedia.org/ontology/successor","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Léon_de_Lantsheere","http://dbpedia.org/ontology/successor","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Albert_Lilar","http://dbpedia.org/ontology/successor","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Paul_De_Groote","http://dbpedia.org/ontology/successor","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Regering-De_Broqueville_II?dbpv=2016-10&nif=phrase&char=1928,1949","http://www.w3.org/2005/11/its/rdf#taIdentRef","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/6_mei?dbpv=2016-10&nif=phrase&char=10909,10930","http://www.w3.org/2005/11/its/rdf#taIdentRef","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/1951?dbpv=2016-10&nif=phrase&char=24538,24559","http://www.w3.org/2005/11/its/rdf#taIdentRef","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Xavier_Neujean_(1865-1940)?dbpv=2016-10&nif=phrase&char=894,915","http://www.w3.org/2005/11/its/rdf#taIdentRef","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Christen-Democratisch_en_Vlaams?dbpv=2016-10&nif=phrase&char=17882,17904","http://www.w3.org/2005/11/its/rdf#taIdentRef","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Pieter_Daens?dbpv=2016-10&nif=phrase&char=1280,1301","http://www.w3.org/2005/11/its/rdf#taIdentRef","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Georges_Theunis?dbpv=2016-10&nif=phrase&char=849,864","http://www.w3.org/2005/11/its/rdf#taIdentRef","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Luik_(stad)?dbpv=2016-10&nif=phrase&char=347,368","http://www.w3.org/2005/11/its/rdf#taIdentRef","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Staf_de_Clercq?dbpv=2016-10&nif=phrase&char=1250,1271","http://www.w3.org/2005/11/its/rdf#taIdentRef","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/Hendrik_(voornaam)?dbpv=2016-10&nif=phrase&char=23185,23206","http://www.w3.org/2005/11/its/rdf#taIdentRef","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
"http://nl.dbpedia.org/resource/François_Houtart?dbpv=2016-10&nif=phrase&char=954,975","http://www.w3.org/2005/11/its/rdf#taIdentRef","http://nl.dbpedia.org/resource/Henri_Carton_de_Wiart"
