s,p,o
http://www.wikidata.org/entity/P269,http://schema.org/description,"""subjektets autoritetskontrolnummer i SUDOC (syst\u00E8me universitaire de documentation)""@da ."
http://www.wikidata.org/entity/P269,http://schema.org/description,"""\u043D\u043E\u043C\u0435\u0440 \u0432 \u0431\u0438\u0431\u043B\u0438\u043E\u0442\u0435\u0447\u043D\u043E\u043C \u043A\u0430\u0442\u0430\u043B\u043E\u0433\u0435 \u0444\u0440\u0430\u043D\u0446\u0443\u0437\u0441\u043A\u0438\u0445 \u0432\u0443\u0437\u043E\u0432""@ru ."
http://www.wikidata.org/entity/P269,http://schema.org/description,"""kohteen tunniste ranskalaisten kirjastojen SUDOC-auktoriteettirekisteriss\u00E4 (ransk. syst\u00E8me universitaire de documentation)""@fi ."
http://www.wikidata.org/entity/P269,http://schema.org/description,"""(syst\u00E8me universitaire de documentation)""@id ."
http://www.wikidata.org/entity/P269,http://schema.org/description,"""(syst\u00E8me universitaire de documentation)""@min ."
http://www.wikidata.org/entity/P269,http://schema.org/description,"""a francia k\u00F6nyvt\u00E1rakban haszn\u00E1lt azonos\u00EDt\u00F3 k\u00F3d""@hu ."
http://www.wikidata.org/entity/P269,http://schema.org/description,"""identyfikator w katalogu sieci francuskich bibliotek naukowych""@pl ."
http://www.wikidata.org/entity/P269,http://schema.org/description,"""\u0634\u0645\u0627\u0631\u0647 \u0628\u0631\u06AF\u0647 \u062F\u0627\u0646 \u062F\u0631 SUDOC (\u0633\u0627\u0645\u0627\u0646\u0647\u0654 \u0627\u0633\u0646\u0627\u062F \u062F\u0627\u0646\u0634\u06AF\u0627\u0647\u06CC \u0641\u0631\u0627\u0646\u0633\u0648\u06CC) (P1025 \u0631\u0627 \u0646\u06CC\u0632 \u0628\u0628\u06CC\u0646\u06CC\u062F)""@fa ."
http://www.wikidata.org/entity/P269,http://schema.org/description,"""identificator \u00EEn SUDOC (syst\u00E8me universitaire de documentation)""@ro ."
http://www.wikidata.org/entity/P269,http://schema.org/description,"""\u043D\u0443\u043C\u0430\u0440 \u0443 Syst\u00E8me universitaire de documentation - \u0431\u0456\u0431\u043B\u0456\u044F\u0442\u044D\u0447\u043D\u044B\u043C \u043A\u0430\u0442\u0430\u043B\u043E\u0433\u0443 \u0444\u0440\u0430\u043D\u0446\u0443\u0437\u0441\u043A\u0456\u0445 \u0443\u043D\u0456\u0432\u0435\u0440\u0441\u0456\u0442\u044D\u0442\u0430\u045E""@be ."
http://www.wikidata.org/entity/P269,http://schema.org/description,"""Normdatennummer von'n franz\u00F6\u00F6schen Bibliotheksverbund""@nds ."
http://www.wikidata.org/entity/P269,http://schema.org/description,"""numero a panagtengngel ti turay (syst\u00E8me universitaire de documentation)""@ilo ."
http://www.wikidata.org/entity/P269,http://schema.org/description,"""\u05DE\u05D6\u05D4\u05D4 \u05DC\u05E4\u05D9 \u05DE\u05E2\u05E8\u05DB\u05EA \u05D4\u05EA\u05D9\u05E2\u05D5\u05D3 \u05D4\u05D0\u05D5\u05E0\u05D9\u05D1\u05E8\u05E1\u05D9\u05D8\u05D0\u05D9""@he ."
http://www.wikidata.org/entity/P269,http://schema.org/description,"""syst\u00E8me universitaire de documentation""@nn ."
http://www.wikidata.org/entity/P269,http://schema.org/description,"""Documenta\u00E7\u00E3o do sistema de universidade francesa""@pt ."
http://www.wikidata.org/entity/P269,http://schema.org/description,"""autoritetskontrollnummer i franske syst\u00E8me universitaire de documentation (se ogs\u00E5 P1025)""@nb ."
http://www.wikidata.org/entity/P269,http://schema.org/description,"""\u03BA\u03C9\u03B4\u03B9\u03BA\u03CC\u03C2 \u03B1\u03BD\u03B1\u03C6\u03BF\u03C1\u03AC\u03C2 \u03C3\u03C4\u03BF SUDOC (Syst\u00E8me Universitaire de Documentation)""@el ."
http://www.wikidata.org/entity/P269,http://schema.org/description,"""C\u00F2de \""Syst\u00E8me universitaire de documentation\""""@oc ."
http://www.wikidata.org/entity/P269,http://schema.org/description,"""\u043D\u0430\u0437\u043D\u0430\u043A\u0430 \u0432\u043E \u0423\u043D\u0438\u0432\u0435\u0440\u0437\u0438\u0442\u0435\u0442\u0441\u043A\u0438\u043E\u0442 \u0434\u043E\u043A\u0443\u043C\u0435\u043D\u0442\u0430\u0446\u0438\u0441\u043A\u0438 \u0441\u0438\u0441\u0442\u0435\u043C \u043D\u0430 \u0424\u0440\u0430\u043D\u0446\u0438\u0458\u0430""@mk ."
http://www.wikidata.org/entity/P269,http://schema.org/description,"""Normdatenummere vum SUDOC-Bibliotheksverbund""@gsw ."
http://www.wikidata.org/entity/P269,http://schema.org/description,"""identificativo SUDOC (syst\u00E8me universitaire de documentation, sistema universitario di documentazione)""@it ."
http://www.wikidata.org/entity/P269,http://schema.org/description,"""\uD504\uB791\uC2A4 \uB300\uD559 \uB3C4\uC11C\uAD00 \uC885\uD569\uBAA9\uB85D\uC5D0\uC11C \uC4F0\uB294 \uC804\uAC70 \uD1B5\uC81C\uC6A9 \uC2DD\uBCC4\uC790""@ko ."
http://www.wikidata.org/entity/P269,http://schema.org/description,"""de K\u00E4nnong beim franz\u00FChsesche B\u00F6hschereije-Verbund \u201ESyst\u00E8me universitaire de documentation\u201C (loor och noh P1025)""@ksh ."
http://www.wikidata.org/entity/P269,http://schema.org/description,"""\u6CD5\u56FDSUDOC\u5927\u5B66\u56FE\u4E66\u9986\u7684\u6743\u5A01\u63A7\u5236\u8BC6\u522B\u7801\uFF08\u53E6\u89C1P1025\uFF09""@zh-hans ."
http://www.wikidata.org/entity/P269,http://schema.org/description,"""n\u00F9mmiru di cuntrollu d'auturit\u00E0 nt\u00F4 cat\u00E0lugu di bibbliuteca cullabburativu francisi (si vidissi puru la P1025)""@scn ."
http://www.wikidata.org/entity/P269,http://schema.org/description,"""identifier for authority control in the French collaborative library catalog (see also P1025)""@en-gb ."
http://www.wikidata.org/entity/P269,http://schema.org/description,"""n\u00FAmero de controle de autoridade no SUDOC (sistema universit\u00E1rio de documenta\u00E7\u00E3o) da Fran\u00E7a""@pt-br ."
http://www.wikidata.org/entity/P269,http://schema.org/description,"""dynodwr awdurdod rheoli yng nghatalog llyfrgell cydweithredol Ffrainc (gweler hefyd P1025)""@cy ."
http://www.wikidata.org/entity/P269,http://schema.org/description,"""\u043D\u043E\u043C\u0435\u0440 \u0432 \u0431\u0456\u0431\u043B\u0456\u043E\u0442\u0435\u0447\u043D\u043E\u043C\u0443 \u043A\u0430\u0442\u0430\u043B\u043E\u0437\u0456 \u0432\u0443\u0437\u0456\u0432 \u0424\u0440\u0430\u043D\u0446\u0456\u0457 (\u0434\u0438\u0432. \u0442\u0430\u043A\u043E\u0436 P1025)""@uk ."
http://www.wikidata.org/entity/P269,http://schema.org/description,"""identifikation f\u00F6r auktoritetskontroll i fransk bibliotekskatalog""@sv ."
http://www.wikidata.org/entity/P269,http://schema.org/description,"""'\u0938\u093F\u0938\u094D\u091F\u093F\u092E\u0947 \u092F\u0941\u0928\u093F\u0935\u094D\u0939\u0930\u094D\u0938\u093F\u091F\u093E\u092F\u0930\u0947 \u0921\u093F \u0926\u0949\u0915\u094D\u092F\u0941\u092E\u0947\u0902\u091F\u0947\u0936\u0928' \u092B\u094D\u0930\u0947\u0902\u091A \u0915\u094B\u0932\u0945\u092C\u094B\u0930\u0947\u091F\u093F\u0935\u094D\u0939 \u0932\u093E\u092F\u092C\u094D\u0930\u0930\u0940 \u0938\u0942\u091A\u0940, \u092F\u093E\u0938\u092E\u0935\u0947\u0924\u091A  (P1025) \u0939\u0947\u0939\u0940 \u092C\u0918\u093E.""@mr ."
http://www.wikidata.org/entity/P269,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#Property
http://www.wikidata.org/entity/P269,http://wikiba.se/ontology-beta#propertyType,http://wikiba.se/ontology-beta#ExternalId
http://www.wikidata.org/entity/P269,http://wikiba.se/ontology-beta#directClaim,http://www.wikidata.org/prop/direct/P269
http://www.wikidata.org/entity/P269,http://wikiba.se/ontology-beta#claim,http://www.wikidata.org/prop/P269
http://www.wikidata.org/entity/P269,http://wikiba.se/ontology-beta#statementProperty,http://www.wikidata.org/prop/statement/P269
http://www.wikidata.org/entity/P269,http://wikiba.se/ontology-beta#statementValue,http://www.wikidata.org/prop/statement/value/P269
http://www.wikidata.org/entity/P269,http://wikiba.se/ontology-beta#qualifier,http://www.wikidata.org/prop/qualifier/P269
http://www.wikidata.org/entity/P269,http://wikiba.se/ontology-beta#qualifierValue,http://www.wikidata.org/prop/qualifier/value/P269
http://www.wikidata.org/entity/P269,http://wikiba.se/ontology-beta#reference,http://www.wikidata.org/prop/reference/P269
http://www.wikidata.org/entity/P269,http://wikiba.se/ontology-beta#referenceValue,http://www.wikidata.org/prop/reference/value/P269
http://www.wikidata.org/entity/P269,http://wikiba.se/ontology-beta#novalue,http://www.wikidata.org/prop/novalue/P269
http://www.wikidata.org/entity/P269,http://wikiba.se/ontology-beta#directClaimNormalized,http://www.wikidata.org/prop/direct-normalized/P269
http://www.wikidata.org/entity/P269,http://wikiba.se/ontology-beta#statementValueNormalized,http://www.wikidata.org/prop/statement/value-normalized/P269
http://www.wikidata.org/entity/P269,http://wikiba.se/ontology-beta#qualifierValueNormalized,http://www.wikidata.org/prop/qualifier/value-normalized/P269
http://www.wikidata.org/entity/P269,http://wikiba.se/ontology-beta#referenceValueNormalized,http://www.wikidata.org/prop/reference/value-normalized/P269
http://www.wikidata.org/prop/P269,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.wikidata.org/prop/statement/value/P269,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.wikidata.org/prop/qualifier/value/P269,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.wikidata.org/prop/reference/value/P269,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.wikidata.org/prop/direct/P269,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.wikidata.org/prop/statement/P269,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.wikidata.org/prop/qualifier/P269,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.wikidata.org/prop/reference/P269,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.wikidata.org/prop/statement/value-normalized/P269,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.wikidata.org/prop/qualifier/value-normalized/P269,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.wikidata.org/prop/reference/value-normalized/P269,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.wikidata.org/prop/direct-normalized/P269,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.wikidata.org/prop/novalue/P269,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.wikidata.org/prop/novalue/P269,http://www.w3.org/2002/07/owl#complementOf,_:genid23 .
_:genid23 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Restriction,.
_:genid23 <http://www.w3.org/2002/07/owl#onProperty,http://www.wikidata.org/prop/direct/P269,.
_:genid23 <http://www.w3.org/2002/07/owl#someValuesFrom,http://www.w3.org/2002/07/owl#Thing,.
http://www.wikidata.org/entity/Q2166029,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#Item
http://www.wikidata.org/entity/Q2166029,http://www.w3.org/2000/01/rdf-schema#label,"""Acad\u00E9mie royale de langue et de litt\u00E9rature fran\u00E7aises de Belgique""@nl ."
http://www.wikidata.org/entity/Q2166029,http://www.w3.org/2004/02/skos/core#prefLabel,"""Acad\u00E9mie royale de langue et de litt\u00E9rature fran\u00E7aises de Belgique""@nl ."
http://www.wikidata.org/entity/Q2166029,http://schema.org/name,"""Acad\u00E9mie royale de langue et de litt\u00E9rature fran\u00E7aises de Belgique""@nl ."
http://www.wikidata.org/entity/Q2166029,http://www.w3.org/2000/01/rdf-schema#label,"""Acad\u00E9mie royale de langue et de litt\u00E9rature fran\u00E7aises de Belgique""@ca ."
http://www.wikidata.org/entity/Q2166029,http://www.w3.org/2004/02/skos/core#prefLabel,"""Acad\u00E9mie royale de langue et de litt\u00E9rature fran\u00E7aises de Belgique""@ca ."
http://www.wikidata.org/entity/Q2166029,http://schema.org/name,"""Acad\u00E9mie royale de langue et de litt\u00E9rature fran\u00E7aises de Belgique""@ca ."
http://www.wikidata.org/entity/Q2166029,http://www.w3.org/2000/01/rdf-schema#label,"""Acad\u00E9mie royale de langue et de litt\u00E9rature fran\u00E7aises de Belgique""@fr ."
http://www.wikidata.org/entity/Q2166029,http://www.w3.org/2004/02/skos/core#prefLabel,"""Acad\u00E9mie royale de langue et de litt\u00E9rature fran\u00E7aises de Belgique""@fr ."
http://www.wikidata.org/entity/Q2166029,http://schema.org/name,"""Acad\u00E9mie royale de langue et de litt\u00E9rature fran\u00E7aises de Belgique""@fr ."
http://www.wikidata.org/entity/Q2166029,http://www.w3.org/2000/01/rdf-schema#label,"""\u041A\u043E\u0440\u043E\u043B\u0456\u0432\u0441\u044C\u043A\u0430 \u0430\u043A\u0430\u0434\u0435\u043C\u0456\u044F \u0444\u0440\u0430\u043D\u0446\u0443\u0437\u044C\u043A\u043E\u0457 \u043C\u043E\u0432\u0438 \u0456 \u043B\u0456\u0442\u0435\u0440\u0430\u0442\u0443\u0440\u0438 \u0411\u0435\u043B\u044C\u0433\u0456\u0457""@uk ."
http://www.wikidata.org/entity/Q2166029,http://www.w3.org/2004/02/skos/core#prefLabel,"""\u041A\u043E\u0440\u043E\u043B\u0456\u0432\u0441\u044C\u043A\u0430 \u0430\u043A\u0430\u0434\u0435\u043C\u0456\u044F \u0444\u0440\u0430\u043D\u0446\u0443\u0437\u044C\u043A\u043E\u0457 \u043C\u043E\u0432\u0438 \u0456 \u043B\u0456\u0442\u0435\u0440\u0430\u0442\u0443\u0440\u0438 \u0411\u0435\u043B\u044C\u0433\u0456\u0457""@uk ."
http://www.wikidata.org/entity/Q2166029,http://schema.org/name,"""\u041A\u043E\u0440\u043E\u043B\u0456\u0432\u0441\u044C\u043A\u0430 \u0430\u043A\u0430\u0434\u0435\u043C\u0456\u044F \u0444\u0440\u0430\u043D\u0446\u0443\u0437\u044C\u043A\u043E\u0457 \u043C\u043E\u0432\u0438 \u0456 \u043B\u0456\u0442\u0435\u0440\u0430\u0442\u0443\u0440\u0438 \u0411\u0435\u043B\u044C\u0433\u0456\u0457""@uk ."
http://www.wikidata.org/entity/Q2166029,http://www.w3.org/2000/01/rdf-schema#label,"""Acad\u00E9mie royale de langue et de litt\u00E9rature fran\u00E7aises de Belgique""@de ."
http://www.wikidata.org/entity/Q2166029,http://www.w3.org/2004/02/skos/core#prefLabel,"""Acad\u00E9mie royale de langue et de litt\u00E9rature fran\u00E7aises de Belgique""@de ."
http://www.wikidata.org/entity/Q2166029,http://schema.org/name,"""Acad\u00E9mie royale de langue et de litt\u00E9rature fran\u00E7aises de Belgique""@de ."
http://www.wikidata.org/entity/Q2166029,http://www.w3.org/2000/01/rdf-schema#label,"""Belgium Royal Academy of French language and literature""@en ."
http://www.wikidata.org/entity/Q2166029,http://www.w3.org/2004/02/skos/core#prefLabel,"""Belgium Royal Academy of French language and literature""@en ."
http://www.wikidata.org/entity/Q2166029,http://schema.org/name,"""Belgium Royal Academy of French language and literature""@en ."
http://www.wikidata.org/entity/Q2166029,http://www.w3.org/2000/01/rdf-schema#label,"""\u041A\u043E\u0440\u043E\u043B\u0435\u0432\u0441\u043A\u0430\u044F \u0430\u043A\u0430\u0434\u0435\u043C\u0438\u044F \u0444\u0440\u0430\u043D\u0446\u0443\u0437\u0441\u043A\u043E\u0433\u043E \u044F\u0437\u044B\u043A\u0430 \u0438 \u043B\u0438\u0442\u0435\u0440\u0430\u0442\u0443\u0440\u044B""@ru ."
http://www.wikidata.org/entity/Q2166029,http://www.w3.org/2004/02/skos/core#prefLabel,"""\u041A\u043E\u0440\u043E\u043B\u0435\u0432\u0441\u043A\u0430\u044F \u0430\u043A\u0430\u0434\u0435\u043C\u0438\u044F \u0444\u0440\u0430\u043D\u0446\u0443\u0437\u0441\u043A\u043E\u0433\u043E \u044F\u0437\u044B\u043A\u0430 \u0438 \u043B\u0438\u0442\u0435\u0440\u0430\u0442\u0443\u0440\u044B""@ru ."
http://www.wikidata.org/entity/Q2166029,http://schema.org/name,"""\u041A\u043E\u0440\u043E\u043B\u0435\u0432\u0441\u043A\u0430\u044F \u0430\u043A\u0430\u0434\u0435\u043C\u0438\u044F \u0444\u0440\u0430\u043D\u0446\u0443\u0437\u0441\u043A\u043E\u0433\u043E \u044F\u0437\u044B\u043A\u0430 \u0438 \u043B\u0438\u0442\u0435\u0440\u0430\u0442\u0443\u0440\u044B""@ru ."
http://www.wikidata.org/entity/Q2166029,http://www.w3.org/2000/01/rdf-schema#label,"""\u041A\u0440\u0430\u0459\u0435\u0432\u0441\u043A\u0430 \u0430\u043A\u0430\u0434\u0435\u043C\u0438\u0458\u0430 \u0444\u0440\u0430\u043D\u0446\u0443\u0441\u043A\u043E\u0433 \u0458\u0435\u0437\u0438\u043A\u0430 \u0438 \u043A\u045A\u0438\u0436\u0435\u0432\u043D\u043E\u0441\u0442\u0438 \u0443 \u0411\u0435\u043B\u0433\u0438\u0458\u0438""@sr ."
http://www.wikidata.org/entity/Q2166029,http://www.w3.org/2004/02/skos/core#prefLabel,"""\u041A\u0440\u0430\u0459\u0435\u0432\u0441\u043A\u0430 \u0430\u043A\u0430\u0434\u0435\u043C\u0438\u0458\u0430 \u0444\u0440\u0430\u043D\u0446\u0443\u0441\u043A\u043E\u0433 \u0458\u0435\u0437\u0438\u043A\u0430 \u0438 \u043A\u045A\u0438\u0436\u0435\u0432\u043D\u043E\u0441\u0442\u0438 \u0443 \u0411\u0435\u043B\u0433\u0438\u0458\u0438""@sr ."
http://www.wikidata.org/entity/Q2166029,http://schema.org/name,"""\u041A\u0440\u0430\u0459\u0435\u0432\u0441\u043A\u0430 \u0430\u043A\u0430\u0434\u0435\u043C\u0438\u0458\u0430 \u0444\u0440\u0430\u043D\u0446\u0443\u0441\u043A\u043E\u0433 \u0458\u0435\u0437\u0438\u043A\u0430 \u0438 \u043A\u045A\u0438\u0436\u0435\u0432\u043D\u043E\u0441\u0442\u0438 \u0443 \u0411\u0435\u043B\u0433\u0438\u0458\u0438""@sr ."
http://www.wikidata.org/entity/Q2166029,http://www.w3.org/2000/01/rdf-schema#label,"""Acad\u00E9mie royale de langue et de litt\u00E9rature fran\u00E7aises de Belgique""@nb ."
http://www.wikidata.org/entity/Q2166029,http://www.w3.org/2004/02/skos/core#prefLabel,"""Acad\u00E9mie royale de langue et de litt\u00E9rature fran\u00E7aises de Belgique""@nb ."
http://www.wikidata.org/entity/Q2166029,http://schema.org/name,"""Acad\u00E9mie royale de langue et de litt\u00E9rature fran\u00E7aises de Belgique""@nb ."
http://www.wikidata.org/entity/Q2166029,http://www.w3.org/2000/01/rdf-schema#label,"""Real Academia de la lengua y de la literatura francesas de B\u00E9lgica""@es ."
http://www.wikidata.org/entity/Q2166029,http://www.w3.org/2004/02/skos/core#prefLabel,"""Real Academia de la lengua y de la literatura francesas de B\u00E9lgica""@es ."
http://www.wikidata.org/entity/Q2166029,http://schema.org/name,"""Real Academia de la lengua y de la literatura francesas de B\u00E9lgica""@es ."
http://www.wikidata.org/entity/Q2166029,http://www.w3.org/2000/01/rdf-schema#label,"""\u0556\u0580\u0561\u0576\u057D\u0565\u0580\u0565\u0576 \u056C\u0565\u0566\u057E\u056B \u0587 \u0563\u0580\u0561\u056F\u0561\u0576\u0578\u0582\u0569\u0575\u0561\u0576 \u0532\u0565\u056C\u0563\u056B\u0561\u0575\u056B \u0569\u0561\u0563\u0561\u057E\u0578\u0580\u0561\u056F\u0561\u0576 \u0561\u056F\u0561\u0564\u0565\u0574\u056B\u0561""@hy ."
http://www.wikidata.org/entity/Q2166029,http://www.w3.org/2004/02/skos/core#prefLabel,"""\u0556\u0580\u0561\u0576\u057D\u0565\u0580\u0565\u0576 \u056C\u0565\u0566\u057E\u056B \u0587 \u0563\u0580\u0561\u056F\u0561\u0576\u0578\u0582\u0569\u0575\u0561\u0576 \u0532\u0565\u056C\u0563\u056B\u0561\u0575\u056B \u0569\u0561\u0563\u0561\u057E\u0578\u0580\u0561\u056F\u0561\u0576 \u0561\u056F\u0561\u0564\u0565\u0574\u056B\u0561""@hy ."
http://www.wikidata.org/entity/Q2166029,http://schema.org/name,"""\u0556\u0580\u0561\u0576\u057D\u0565\u0580\u0565\u0576 \u056C\u0565\u0566\u057E\u056B \u0587 \u0563\u0580\u0561\u056F\u0561\u0576\u0578\u0582\u0569\u0575\u0561\u0576 \u0532\u0565\u056C\u0563\u056B\u0561\u0575\u056B \u0569\u0561\u0563\u0561\u057E\u0578\u0580\u0561\u056F\u0561\u0576 \u0561\u056F\u0561\u0564\u0565\u0574\u056B\u0561""@hy ."
http://www.wikidata.org/entity/Q2166029,http://www.w3.org/2000/01/rdf-schema#label,"""Acad\u00E9mie royale de langue et de litt\u00E9rature fran\u00E7aises de Belgique""@da ."
http://www.wikidata.org/entity/Q2166029,http://www.w3.org/2004/02/skos/core#prefLabel,"""Acad\u00E9mie royale de langue et de litt\u00E9rature fran\u00E7aises de Belgique""@da ."
http://www.wikidata.org/entity/Q2166029,http://schema.org/name,"""Acad\u00E9mie royale de langue et de litt\u00E9rature fran\u00E7aises de Belgique""@da ."
http://www.wikidata.org/entity/Q2166029,http://www.w3.org/2000/01/rdf-schema#label,"""Acadamh R\u00ECoghail Bheilgeach C\u00E0nan is Litreachas na Fraingise""@gd ."
http://www.wikidata.org/entity/Q2166029,http://www.w3.org/2004/02/skos/core#prefLabel,"""Acadamh R\u00ECoghail Bheilgeach C\u00E0nan is Litreachas na Fraingise""@gd ."
http://www.wikidata.org/entity/Q2166029,http://schema.org/name,"""Acadamh R\u00ECoghail Bheilgeach C\u00E0nan is Litreachas na Fraingise""@gd ."
http://www.wikidata.org/entity/Q2166029,http://www.w3.org/2000/01/rdf-schema#label,"""Akademio Re\u011Da de Lingvo kaj Literaturo Francaj de Belgio""@eo ."
http://www.wikidata.org/entity/Q2166029,http://www.w3.org/2004/02/skos/core#prefLabel,"""Akademio Re\u011Da de Lingvo kaj Literaturo Francaj de Belgio""@eo ."
http://www.wikidata.org/entity/Q2166029,http://schema.org/name,"""Akademio Re\u011Da de Lingvo kaj Literaturo Francaj de Belgio""@eo ."
http://www.wikidata.org/entity/Q2166029,http://schema.org/description,"""Acad\u00E9mie royale de langue et de litt\u00E9rature fran\u00E7aises de Belgique""@de ."
http://www.wikidata.org/entity/Q2166029,http://schema.org/description,"""Royal French language and literature academy in Belgium""@en ."
http://www.wikidata.org/entity/Q2166029,http://schema.org/description,"""academie in Belgi\u00EB""@nl ."
http://www.wikidata.org/entity/Q2166029,http://schema.org/description,"""acad\u00E9mie en Belgique""@fr ."
http://www.wikidata.org/entity/Q2166029,http://schema.org/description,"""akademi i Belgien""@da ."
http://www.wikidata.org/entity/P463,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#Property
http://www.wikidata.org/entity/P463,http://www.w3.org/2000/01/rdf-schema#label,"""member of""@en ."
http://www.wikidata.org/entity/P463,http://www.w3.org/2004/02/skos/core#prefLabel,"""member of""@en ."
http://www.wikidata.org/entity/P463,http://schema.org/name,"""member of""@en ."
http://www.wikidata.org/entity/P463,http://www.w3.org/2000/01/rdf-schema#label,"""Mitglied von""@de ."
http://www.wikidata.org/entity/P463,http://www.w3.org/2004/02/skos/core#prefLabel,"""Mitglied von""@de ."
http://www.wikidata.org/entity/P463,http://schema.org/name,"""Mitglied von""@de ."
http://www.wikidata.org/entity/P463,http://www.w3.org/2000/01/rdf-schema#label,"""medlem af""@da ."
http://www.wikidata.org/entity/P463,http://www.w3.org/2004/02/skos/core#prefLabel,"""medlem af""@da ."
http://www.wikidata.org/entity/P463,http://schema.org/name,"""medlem af""@da ."
http://www.wikidata.org/entity/P463,http://www.w3.org/2000/01/rdf-schema#label,"""membro di""@it ."
http://www.wikidata.org/entity/P463,http://www.w3.org/2004/02/skos/core#prefLabel,"""membro di""@it ."
http://www.wikidata.org/entity/P463,http://schema.org/name,"""membro di""@it ."
http://www.wikidata.org/entity/P463,http://www.w3.org/2000/01/rdf-schema#label,"""\u0627\u0632 \u0627\u0639\u0636\u0627\u06CC""@fa ."
http://www.wikidata.org/entity/P463,http://www.w3.org/2004/02/skos/core#prefLabel,"""\u0627\u0632 \u0627\u0639\u0636\u0627\u06CC""@fa ."
http://www.wikidata.org/entity/P463,http://schema.org/name,"""\u0627\u0632 \u0627\u0639\u0636\u0627\u06CC""@fa ."
http://www.wikidata.org/entity/P463,http://www.w3.org/2000/01/rdf-schema#label,"""miembro de""@es ."
http://www.wikidata.org/entity/P463,http://www.w3.org/2004/02/skos/core#prefLabel,"""miembro de""@es ."
http://www.wikidata.org/entity/P463,http://schema.org/name,"""miembro de""@es ."
http://www.wikidata.org/entity/P463,http://www.w3.org/2000/01/rdf-schema#label,"""membre de""@fr ."
http://www.wikidata.org/entity/P463,http://www.w3.org/2004/02/skos/core#prefLabel,"""membre de""@fr ."
http://www.wikidata.org/entity/P463,http://schema.org/name,"""membre de""@fr ."
http://www.wikidata.org/entity/P463,http://www.w3.org/2000/01/rdf-schema#label,"""\u6240\u5C5E\u7EC4\u7EC7""@zh ."
http://www.wikidata.org/entity/P463,http://www.w3.org/2004/02/skos/core#prefLabel,"""\u6240\u5C5E\u7EC4\u7EC7""@zh ."
http://www.wikidata.org/entity/P463,http://schema.org/name,"""\u6240\u5C5E\u7EC4\u7EC7""@zh ."
http://www.wikidata.org/entity/P463,http://www.w3.org/2000/01/rdf-schema#label,"""\u6240\u5C5E\u7EC4\u7EC7""@zh-hans ."
http://www.wikidata.org/entity/P463,http://www.w3.org/2004/02/skos/core#prefLabel,"""\u6240\u5C5E\u7EC4\u7EC7""@zh-hans ."
http://www.wikidata.org/entity/P463,http://schema.org/name,"""\u6240\u5C5E\u7EC4\u7EC7""@zh-hans ."
http://www.wikidata.org/entity/P463,http://www.w3.org/2000/01/rdf-schema#label,"""\u6240\u5C6C\u7D44\u7E54""@zh-hant ."
http://www.wikidata.org/entity/P463,http://www.w3.org/2004/02/skos/core#prefLabel,"""\u6240\u5C6C\u7D44\u7E54""@zh-hant ."
http://www.wikidata.org/entity/P463,http://schema.org/name,"""\u6240\u5C6C\u7D44\u7E54""@zh-hant ."
http://www.wikidata.org/entity/P463,http://www.w3.org/2000/01/rdf-schema#label,"""\u0443\u0447\u0430\u0441\u0442\u043D\u0438\u043A \u043E\u0440\u0433\u0430\u043D\u0438\u0437\u0430\u0446\u0438\u0438 \u0438\u043B\u0438 \u043A\u043B\u0443\u0431\u0430""@ru ."
